#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.16368  0.01244 -0.03075 -1.55600  0.000104  0.000045  0.016338    2.3200    1.6074  0.00011 -0.00016 -0.00027
   1.16753  0.01559 -0.03296 -1.61431  0.000117  0.000049  0.014313    2.3765    1.5997  0.00013 -0.00019 -0.00033
   1.17149  0.01907 -0.03485 -1.64364  0.000134  0.000055  0.011785    2.4499    1.5906  0.00015 -0.00022 -0.00039
   1.17558  0.02285 -0.03642 -1.64939  0.000157  0.000062  0.009125    2.5449    1.5801  0.00017 -0.00026 -0.00044
   1.17985  0.02693 -0.03769 -1.63743  0.000187  0.000070  0.006555    2.6726    1.5682  0.00019 -0.00031 -0.00048
   1.18433  0.03129 -0.03867 -1.61309  0.000228  0.000080  0.004158    2.8588    1.5547  0.00021 -0.00037 -0.00052
   1.18902  0.03593 -0.03936 -1.58165  0.000288  0.000091  0.001950    3.1684    1.5399  0.00023 -0.00046 -0.00055
   1.19394  0.04084 -0.03979 -1.55087  0.000383  0.000102  0.000149    3.7422    1.5291  0.00025 -0.00059 -0.00058
   1.19910  0.04599 -0.03996 -1.52782  0.000523  0.000112 -0.000635    4.6697    1.5283  0.00026 -0.00080 -0.00061
   1.20450  0.05139 -0.03989 -1.51218  0.000692  0.000120 -0.000650    5.7761    1.5333  0.00027 -0.00105 -0.00064
   1.21013  0.05702 -0.03957 -1.50119  0.000847  0.000126 -0.000578    6.7022    1.5404  0.00028 -0.00127 -0.00066
   1.21601  0.06286 -0.03904 -1.49120  0.000916  0.000133 -0.000540    6.8732    1.5419  0.00030 -0.00137 -0.00068
   1.22211  0.06892 -0.03829 -1.36908  0.000684  0.000236  0.001113    2.8993    1.5357  0.00044 -0.00094 -0.00093
   1.22843  0.07518 -0.03734 -1.31452  0.000539  0.000287  0.004199    1.8812    1.6529  0.00050 -0.00071 -0.00108
   1.23498  0.08162 -0.03620 -1.28614  0.000511  0.000321  0.006275    1.5901    1.7240  0.00053 -0.00066 -0.00118
   1.24172  0.08823 -0.03488 -1.25944  0.000538  0.000360  0.006845    1.4921    1.7531  0.00057 -0.00068 -0.00126
   1.24866  0.09501 -0.03340 -1.23213  0.000590  0.000404  0.006700    1.4592    1.7622  0.00061 -0.00073 -0.00133
   1.25579  0.10195 -0.03175 -1.20469  0.000658  0.000453  0.006287    1.4519    1.7625  0.00066 -0.00079 -0.00140
   1.26309  0.10902 -0.02996 -1.17757  0.000738  0.000507  0.005791    1.4564    1.7585  0.00070 -0.00087 -0.00145
   1.27055  0.11623 -0.02804 -1.15101  0.000828  0.000564  0.005287    1.4671    1.7524  0.00075 -0.00095 -0.00151
